step,type,amount,oldbalanceOrg,newbalanceOrig,oldbalanceDest,newbalanceDest,isFraud
542,TRANSFER,18.74499696485281,57963.79835445336,24411.398898261526,44451.41181903942,84463.84066803027,1
647,DEBIT,4317.823121747319,57145.37455306073,33706.99783919727,26070.147472145614,27060.147921661457,0
579,TRANSFER,2763.6532006528487,12665.486033151119,867.9098925053163,15404.253189881507,15278.700064077066,0
65,TRANSFER,643.4411342177382,38299.89566449019,30892.57527728394,30322.572469095958,44421.29800550245,1
292,CASH_OUT,1978.7585106194765,41336.539425049494,15481.027882008784,39641.43456945158,33835.116261364055,0
25,PAYMENT,1329.588688537645,60220.238623195786,118370.38530081564,695.0040780936687,12805.602027867524,1
549,CASH_OUT,24636.742288678244,287566.5064179543,4132.128979110556,2824.7976849857478,12380.215850274459,0
1,TRANSFER,1511.336513405851,1711.1399502502968,27671.78370973695,2977.55768170254,17623.9077960498,1
549,DEBIT,7714.297767788217,3372.8808119179857,132585.12065568037,7916.380754560048,2600.997629232149,0
141,DEBIT,8992.024594027123,4057.795113080616,104084.62002343472,16705.586308182974,100030.19206063535,1
648,DEBIT,7841.434854758376,67929.90043118116,54381.49849181671,48835.67955181923,7074.924969961139,0
188,CASH_OUT,1043.1265842534506,7329.6039560943545,40051.8415160315,12974.25510670105,7540.8750565684295,0
128,PAYMENT,3838.969252501528,48702.8616812383,14828.38978901278,528.9698474417066,36448.860841747766,0
201,CASH_OUT,526.3138129314244,19627.607856079805,20574.769804526633,19812.37675565702,45088.746955615665,1
127,DEBIT,5036.347304834397,30561.768533711096,4250.650206640882,170772.77500511438,46724.1534735752,0
257,TRANSFER,2089.928110694104,12145.835390593022,69402.845535519,12878.336660510991,16454.328592015838,1
676,PAYMENT,8246.977552360433,100535.55145065988,17611.630670886087,97522.23429998118,72315.66066331975,0
547,CASH_OUT,11802.836018094607,44112.623646865875,49588.36178031971,3205.6867147016474,27484.114416492634,1
194,CASH_OUT,7595.431274151718,144625.63963784816,19914.119380957043,5702.132896399375,20205.48048578992,1
703,PAYMENT,5695.794801384951,42735.828016354855,28090.70114241985,38633.90382712939,58196.85489710255,0
104,PAYMENT,4899.344075910322,6614.210282678043,36435.8948730004,20867.250699838107,9769.679954151254,0
535,TRANSFER,18432.1131153316,9368.942197318289,72843.44012102703,43460.64635487567,68860.34156377349,1
265,PAYMENT,2476.5151431824274,225830.39230414087,10673.422871237455,59755.745755291784,27089.55296534811,0
384,TRANSFER,13250.801325584793,64652.077964414886,22894.65221807881,8673.888631788934,80610.83936173643,1
260,DEBIT,14166.806835911639,2526.718597317852,6271.012463603327,34449.442672335106,7880.643726136059,0
414,DEBIT,5433.488279900331,60832.81251773614,3545.282120274173,28064.301082741993,96245.03854512636,0
358,CASH_OUT,3528.2607353180747,26566.133584635765,41762.044753274466,59314.13711096166,40752.498899232145,0
75,DEBIT,6359.004664831972,18351.30137494292,9431.97718575476,16869.036496218196,33711.8270373618,0
355,DEBIT,978.4871764875301,8365.389107977946,2774.7882208194656,1597.923288028316,19190.438149672726,0
584,TRANSFER,470.1826874426398,91599.06799126144,102328.98891525967,25612.588400085962,109576.26695566127,1
188,CASH_OUT,1183.3678833247814,3298.5174985225103,34391.00669185682,95736.5934360383,20539.485462364064,0
685,PAYMENT,2072.0257583024413,17112.929633389973,6506.8220863951165,442.1781253071542,24158.306311980396,0
290,CASH_OUT,7015.359084328306,18291.759546943988,2470.7818462993873,8243.290853442613,53233.62128433414,1
45,DEBIT,18913.807270531695,8771.584365282872,5745.345927394235,11396.89423217402,11733.833384132387,0
573,PAYMENT,2687.1944753162643,35482.62060754094,28683.205008693316,43552.37661763616,12060.951147904734,0
83,CASH_OUT,27358.6359349585,588.5820755976121,49681.019875272876,11714.793998356547,52254.25831092258,1
123,CASH_OUT,30990.484122641337,17903.475466831398,46134.60066612812,8196.96385506835,4817.084022612917,0
358,CASH_OUT,31918.592037862258,135625.08775393374,7019.067810678705,31371.31888871308,60599.179066086064,0
528,CASH_OUT,18174.63411299125,18591.5733931727,45167.69758751025,1425.4958698861692,34345.36177698892,1
66,TRANSFER,4522.816603878348,22350.257635949616,23353.562577771027,5611.468357739434,27108.863542597464,1
657,CASH_OUT,754.6079095725347,32043.39819990817,28125.438249349292,15728.991220303937,9107.307510525232,0
375,DEBIT,8412.267013478557,41241.82780574293,72747.70389178801,13183.067077122185,54022.540707634915,1
162,DEBIT,8179.883149553357,82697.87967098861,18189.672700607498,12792.963491501718,57208.031395483544,0
380,TRANSFER,18969.584453314015,10555.884088429812,7154.757650218166,3447.3465622174976,23085.998934253657,1
656,PAYMENT,55192.26153335959,102687.2773659488,93021.41492036298,13428.0148542359,17252.721942864286,0
358,PAYMENT,7095.963423947609,70847.85619672782,10729.030872107314,47983.554000009666,9890.215042339183,0
188,DEBIT,4234.31589643056,64123.811956072284,15668.205837815363,16025.089725048485,49118.141967743926,0
322,DEBIT,2056.7417279511274,4540.268639347655,55178.30391493956,26469.086416808997,35704.54893261391,1
450,TRANSFER,48.113809696759866,1093.914187772766,51776.596335662914,5358.7108051958385,8101.340835962396,1
474,PAYMENT,7115.427309306428,45071.67014472829,72514.80097817343,2167.8113737610724,55375.387448773705,1
13,PAYMENT,8108.472197414719,99437.63300882625,9142.987849788624,63596.918581226244,74858.42397923506,0
184,CASH_OUT,17426.17822935116,43906.58970407059,19543.347453021055,12075.849567512489,2137.622895254008,0
111,CASH_OUT,7023.432710673455,11991.275321000785,6054.3593270061,12939.056124929804,51808.96901504215,0
508,CASH_OUT,24825.296610580815,4744.107958118239,35045.56622285301,63035.36673275774,67059.1672615322,0
290,TRANSFER,9890.85849275879,60131.42754826262,15575.284434721707,36906.561943694585,166901.66141410914,1
295,DEBIT,18346.85163856295,63965.40829697458,52548.99507530149,42349.92954316214,9495.006245249742,0
451,TRANSFER,1605.2296371371394,9469.224072608478,15.499228176529389,34371.44558292201,16227.0191308684,0
215,PAYMENT,19333.42367623712,1429.7645764269691,2769.2201199582014,3354.5142729078457,118546.0838401765,1
632,DEBIT,11243.728236995525,26236.383314127852,25497.935626227445,95099.58500961562,3455.6597868067934,0
567,CASH_OUT,1866.1037958640745,43699.735469317944,142851.59854306356,71951.83667479812,25960.334391046035,0
27,TRANSFER,2104.2917038775377,61209.1853741907,99677.02079885609,8084.269663688618,24735.48509139751,1
630,TRANSFER,26104.782951691723,83022.09115930482,230287.57289615503,48888.32949508709,32647.843799026286,0
733,CASH_OUT,327.4569626196719,47149.3754467316,24267.461648816923,15798.30802576548,14058.144594753578,0
231,TRANSFER,6208.915318763207,5876.187697304354,2145.9457220828235,34538.2768111868,91090.4360838606,1
565,CASH_OUT,3761.1306015255454,57376.73644171162,16434.905604082644,5431.37911428285,11017.81336190935,1
321,PAYMENT,10938.559380540388,207313.40663817205,50683.71450572887,23201.723545022927,36713.339352437964,0
233,DEBIT,18302.678146060312,118002.54602030788,6534.682444697058,4061.4090089530646,23976.19788450448,0
670,PAYMENT,4468.780921604757,102657.08541712604,16048.584004498167,23046.931855113704,10855.746360500281,0
437,PAYMENT,5566.986995927202,17988.998932842485,2601.2317542257992,8375.308554725074,7325.74375995378,0
533,CASH_OUT,40128.26392886757,69472.6023591566,28993.240545423567,18069.950534738913,109774.82269289017,0
403,TRANSFER,15320.904167182134,95225.17411874597,10546.066583973829,33075.84140325424,28837.20028108578,0
53,PAYMENT,22750.101109298725,56710.86523943677,4305.738551015616,62885.32387444852,32438.814994350058,0
313,PAYMENT,5776.106141522704,14421.568092814721,23836.30030223243,5420.091765631762,53458.17000585999,1
281,PAYMENT,2666.725971982917,153775.553667252,19470.146979959274,67123.34130157658,2965.053811024528,0
726,TRANSFER,5307.961563144362,29966.397534253338,34701.61828128565,14830.741248989978,43782.88492156159,1
31,TRANSFER,12591.047475446147,6951.929825931238,62210.53606247994,55697.882215972095,6317.198917545059,1
337,CASH_OUT,1158.9402639882144,5814.214563730466,5374.089455696412,21556.898626971266,47212.399120381226,0
183,PAYMENT,3153.5356183585623,52137.92614293559,70470.99529793518,59460.423801384655,5332.916800237456,0
23,DEBIT,477.58392113999093,28786.84595580528,1198.87831252122,32614.512900503694,62535.70105052927,0
544,TRANSFER,5662.462631253812,4962.5097086946,26341.785207792465,21321.99579662214,39991.530304683445,1
446,CASH_OUT,17570.435179475317,67423.84162850946,39840.753869899796,11242.489334260372,17065.35894511199,0
74,PAYMENT,249.72932381754333,80303.47142224734,141593.59379477875,104125.19126655556,15556.365214822728,0
10,DEBIT,11249.260595578113,64624.83546437547,38391.08674209666,48418.08910117616,5644.8331574685535,0
484,TRANSFER,26955.665646563324,11298.68246857402,7778.944757676837,14398.573540152485,82038.70609384688,1
456,DEBIT,2704.0270630995396,58522.94541053711,32798.745232049114,5471.69612394475,4415.721999219782,0
566,TRANSFER,11829.775575277992,539.0353221449792,22672.054875709553,45360.54676615191,22358.195132074834,0
564,CASH_OUT,36929.63827831876,18200.239924562666,29370.957372900375,137988.432867576,9445.321407148624,0
660,DEBIT,32775.13394979932,25443.171789789663,9878.462442033158,9812.442124458974,196240.9691708173,0
160,PAYMENT,2677.8689130700195,90165.37930539453,31266.118561088482,74259.29148136359,30852.94411264499,0
14,PAYMENT,1057.2842022871273,24747.152206155457,7315.457044983431,4018.6543777296943,5671.05802868997,0
178,TRANSFER,1605.0042439870779,566.6713770935326,61323.57596756779,91225.81470402893,38545.7769011799,1
412,PAYMENT,12107.814925335932,21719.965586316077,40552.70669489972,41034.65058667917,167320.91700097037,1
53,DEBIT,12937.475429877642,34549.88445457085,3680.2148798066783,12766.800266566304,32514.26819418881,0
408,CASH_OUT,11215.838101924772,148801.17534957416,99169.9291713732,10899.414647840942,21397.05229274203,0
22,TRANSFER,4095.9119030327674,141539.97121642204,43114.57960600892,30937.19160580708,12148.736370575347,0
30,DEBIT,1860.6086701820382,9975.870373477,17097.92491292375,27005.66746081788,3382.639016178352,0
703,TRANSFER,8693.14335282954,10237.349386177795,2102.257552826598,75375.7489935615,9068.143700134253,0
260,CASH_OUT,6610.294140152899,8919.352743266825,45012.98482878341,43604.21216633106,28230.52463710325,0
205,TRANSFER,13050.246420613123,77776.36126881035,21038.002028835755,23319.669164916733,49054.35425010186,1
59,PAYMENT,5822.501612964747,302.0122990128102,107182.09168995006,78752.31879171674,73610.87723874432,0
471,PAYMENT,4134.564963928319,6801.1359954896225,1597.5264344569496,26948.41418947739,55246.913470660635,0
466,TRANSFER,3474.017551078008,38605.15071619276,1794.9360663417162,56850.63280514332,4692.211745076199,0
12,CASH_OUT,2375.8523225986123,14221.83833367445,134181.68865893758,55154.713894829176,51969.163457073424,0
631,CASH_OUT,3089.007735211861,4845.177630600741,150696.54609916007,75471.44065851044,30496.488114389605,0
290,PAYMENT,996.3299243871919,22304.825753149977,1266.0439899195183,2099.8665111577875,22161.854216732903,0
354,CASH_OUT,4259.592011328803,16024.563121710342,56650.413244955365,26299.09866414565,29764.665088293656,0
639,TRANSFER,372.55250797958985,35780.30590076781,11267.085394601316,18955.500461733645,283.78387951047506,0
75,DEBIT,2063.034540169178,193720.93429628416,54388.177593241715,20232.258485025315,2454.6573556262315,0
716,TRANSFER,13734.588681128125,6636.850372452077,91373.41408579651,18480.61812822119,26118.05109170732,1
561,PAYMENT,3937.376276330676,23318.647792930777,4782.816363916165,54506.16930148018,6674.487911878539,0
591,PAYMENT,11033.344715765488,134401.3636334662,12276.676157563345,11500.817088643902,27602.661559483833,0
441,PAYMENT,12618.991915606028,104726.96446053167,1096.7523272520134,18638.812701972613,15305.025276775921,0
241,CASH_OUT,8703.268023463019,25066.13225395793,2016.872812420919,6719.912823137914,83285.85855305534,0
154,TRANSFER,31868.380920213687,60024.4879454851,1352.9396009959871,8699.205511193111,104629.72726827081,1
96,DEBIT,216.7303938236324,4597.925892162172,72578.49875850623,32401.378935795798,136545.02756766308,1
726,TRANSFER,13419.049157844964,62333.7615416364,15940.749723009596,3730.725926919257,80220.73669229921,1
294,DEBIT,31889.9289895672,180333.1484353129,30584.763132861397,6241.065549211947,149132.61441412632,0
209,TRANSFER,19824.725882410643,38554.155343204424,69769.56007468585,22525.485465240155,42863.66226044289,1
343,PAYMENT,1837.9387028174547,34506.60921506299,30738.838361958966,1342.799269839148,113138.39451528943,0
88,DEBIT,3957.429808930482,10370.807620101205,25231.927293382305,4072.083188172574,35932.49642912513,1
390,TRANSFER,1892.8797387938998,50227.17107240006,523.8313772483374,59710.61622290784,57981.139380813824,0
325,CASH_OUT,9195.670025291949,44633.261346291656,37773.95111893445,56152.68466884176,4951.095613764186,0
157,CASH_OUT,12454.477271640711,52768.02299388773,5995.701483197195,12821.021365067749,40165.69100571522,0
668,TRANSFER,3813.6843309682326,1321.47444695159,65100.33163350287,12830.921912079752,93630.14965873644,1
651,PAYMENT,7754.566991417596,39783.750973992624,13412.36818457258,82708.76094542287,27182.178376354866,0
633,DEBIT,11741.569803315357,45185.36722810191,50464.48242164934,785.4266121135619,7238.085380504041,0
577,TRANSFER,5470.398763136506,11630.039985558897,46759.04999190447,26046.132537995047,26194.851103243793,1
619,CASH_OUT,19242.550359144054,11680.71250572867,43149.31463502164,27293.650972619176,42958.3456672266,0
659,DEBIT,14764.376277066114,16163.263486503076,13974.484734469332,46519.093325164686,51406.488821165694,0
137,CASH_OUT,668.5110654369716,62191.42852018688,13982.942866059306,90941.1042563441,25959.905687478644,0
674,CASH_OUT,9705.49733022704,46603.99429735874,89465.62935198804,13193.666001795993,8578.244907529092,0
428,TRANSFER,2683.050925407282,93463.13020569134,580.0524103642895,17278.714872097335,91456.46052356152,1
452,CASH_OUT,8153.560914702718,17524.60286065041,9013.929070949085,33378.15526883162,51993.51021934012,0
612,DEBIT,31439.641654514824,121559.60857799277,42392.109882701996,102585.38277583654,11047.897150580864,0
141,PAYMENT,21124.772990408474,68071.53439871581,76433.48614757016,66435.12592189643,58461.15417534149,0
83,TRANSFER,5183.814356797272,25127.305520808706,19966.738304856855,32993.15911948597,14962.502764750201,0
177,DEBIT,3446.247801617627,5005.4976246987,47686.91827733781,58289.38348352777,13110.77572443734,0
198,TRANSFER,2671.0294201712513,14851.862296469177,36654.239834193904,2671.6398122473583,69591.68416674767,1
624,CASH_OUT,7603.877377250659,157058.9670808364,3002.2651690277016,14202.376246607068,72289.7676136685,0
568,CASH_OUT,1213.187889869444,18579.522591303798,43749.02011275455,395.3687376203948,17790.423911353468,1
691,DEBIT,7968.978995875936,20016.487842424314,75667.03981238003,5861.191321140032,313.6998096262651,0
421,DEBIT,13.345295793972715,10510.683378722571,219869.33686047414,29867.533013871544,7227.150738361167,0
401,PAYMENT,3913.3978795013886,82214.56510822204,1353.9697734682948,65031.56398247922,84005.51040141817,0
698,DEBIT,2483.771498065021,16123.630629913407,48554.13473304291,30053.84998940131,80155.46088943946,1
471,DEBIT,35480.32533958601,20043.154311345963,24091.818004133205,32731.65708838936,21137.79246980633,0
218,TRANSFER,12991.714954352794,26751.485380499675,442.62472367069824,3288.4735364602457,12690.0660451496,0
729,CASH_OUT,4302.497973981555,28434.06224533044,42878.40454403755,32796.251664346506,12621.30810516994,0
632,DEBIT,974.4204580034408,26495.392715788275,5876.796439133695,18173.14555321154,79622.17792028286,0
175,PAYMENT,7273.2586309619655,35033.13712634434,21407.712141155687,31618.366847071142,13742.664995077874,0
23,DEBIT,2400.9629208816496,84238.4915619755,13632.9400644632,11843.461203709712,25080.304176894326,0
725,CASH_OUT,7687.969009934584,85541.71498817649,20164.795780933644,26131.34392242338,45957.97431732889,1
235,DEBIT,18040.08305947198,80051.9475739221,30538.981107580785,16553.03797565876,8227.297394274308,0
13,TRANSFER,9565.72643362868,5330.555928815383,20027.374166637073,24536.632154051847,10248.489779856005,1
101,CASH_OUT,10045.440239348029,80391.66085104132,36206.86599541579,4773.020468537608,15514.218532043988,0
536,DEBIT,7787.710603425759,6405.975934041414,12269.776447343243,15116.734368834963,37168.6821235716,1
523,TRANSFER,26209.412775522764,6660.787553785495,45398.23022460153,14065.504391217984,59533.38582366576,1
452,CASH_OUT,26868.174854083594,147693.80147227604,86513.70212624452,39999.05069915937,27692.484234840955,0
431,DEBIT,7189.229417448014,85572.93519963091,11416.01234380219,36767.081618705946,4992.193858760234,0
606,TRANSFER,3649.3681820153333,40193.93436206994,31906.216456020113,71860.32185852087,20686.18555169368,0
713,PAYMENT,6154.216278103524,103960.16029534797,47073.85385132296,29994.702546353143,4781.393452211572,0
533,TRANSFER,2064.8054378840066,227178.56101752986,37419.75668475395,11330.266043318274,3235.441507873917,0
723,PAYMENT,10115.477802147268,47162.81106185222,20481.90990138132,45866.813285952296,31173.234686005664,0
652,DEBIT,6933.318691783047,47453.409182129464,46250.113132149214,20614.812722087016,109493.9308717302,0
293,TRANSFER,1090.3445388173216,70208.05711741291,1289.3762329756335,6451.288894123908,63621.8001743407,1
101,PAYMENT,2202.0759186369974,13207.32448814286,20784.898465692746,41279.8041369928,52125.7691263082,1
502,CASH_OUT,6532.189412229837,9143.57709152805,34226.81956724295,4265.2787654053645,45447.097779402204,1
304,TRANSFER,21855.933989779558,71268.55023571954,937.2858936118813,5886.043070650283,79599.39376399733,1
540,DEBIT,8356.114283271543,21148.735137764917,31885.337533124628,42658.383386682835,48919.482136524726,0
553,CASH_OUT,11442.427007727809,7255.3556064069035,47792.349460293735,44109.15818058253,34504.682814638094,0
355,PAYMENT,4140.446318089441,18907.897716984953,64071.92399873847,46931.250406045365,15876.930872838879,0
303,TRANSFER,8472.577782937147,22207.973684548615,5414.945553330049,10415.537509823529,3724.344137819329,0
496,TRANSFER,5930.843536561063,167946.65108076244,209849.2128102508,60429.27381654641,21633.55633299211,0
658,DEBIT,10762.53849722687,59859.74317557786,41932.35441900283,38476.212743497155,90558.80554938863,0
227,CASH_OUT,518.9933702483382,37842.30989827517,20308.04535227976,53867.13545674324,30621.83357238215,0
236,TRANSFER,6798.365932597071,173484.20623116026,12891.297417736203,36992.31622360158,7138.564387338073,0
455,TRANSFER,3509.6644723118966,116724.29813097854,38282.83889377473,25996.206494427002,36646.241227735045,1
13,CASH_OUT,3947.9977740046656,35872.08142437076,96058.3485302177,3475.6204630078396,21922.351306632532,1
210,TRANSFER,32420.787312973232,118052.90784762005,33081.650009444864,37233.23686005921,93771.03863656169,1
741,CASH_OUT,2017.427076202686,25901.29569277081,48741.68863948119,35180.11379088184,6141.553396164618,0
397,CASH_OUT,3728.700257309233,13095.561603288996,19921.241314669584,11240.416574618484,43569.24575865835,1
100,CASH_OUT,7131.306787032489,13242.448934173328,22107.23388816743,39933.711472761686,40055.90981942426,0
31,DEBIT,19879.710743244235,54282.16618761123,15170.291680474575,23985.54976403403,143742.1296075762,0
528,CASH_OUT,5390.023576750454,34764.50582111552,55032.4160726334,24588.96011741695,29127.254118220015,0
649,CASH_OUT,13620.517263911386,53786.43342036401,20025.830695922476,13747.217164007097,71834.09435347635,0
329,PAYMENT,19405.43264084816,57930.212337206365,9522.26424474548,3725.60000142904,875.8558764630637,0
166,PAYMENT,3710.8738576141454,1128.789967070267,20748.799692991954,7335.936537026073,4589.378880505177,0
459,DEBIT,4988.15013345615,2777.7281591156016,86533.46320826163,43938.27181349334,14859.390231858508,0
100,CASH_OUT,4409.2062746216225,38036.808318276744,60316.79564806481,9500.622716736392,33803.54541893034,1
621,PAYMENT,17888.98417649687,10600.010836480027,18334.273527245467,67.66788844030258,20865.756868397122,1
173,PAYMENT,453.6025807942564,50056.19262272175,106789.66880184344,174449.00881810192,7928.184347400835,0
162,TRANSFER,3687.7801844977344,40168.83644495201,3500.1280272749595,7097.588813389347,31138.02667121471,1
728,CASH_OUT,11375.877315993963,44065.5314053966,2296.537246462121,31959.661666010394,29271.29727623272,0
263,PAYMENT,8334.293072077744,18009.43978821332,6136.139167166938,78486.83933159475,26014.72817405251,0
274,DEBIT,5732.142075315119,51060.83186025563,5571.575028591877,27467.184786448295,3322.269247009156,0
3,TRANSFER,7764.162463134886,88448.83977100023,4137.013497266917,48138.080891310485,91617.57901319012,1
28,TRANSFER,2201.288324345735,312544.25083788333,48724.4851883554,112359.3194094363,31398.991568138485,0
326,CASH_OUT,5633.769400225751,91145.29187651361,41327.95057388269,59061.36393182318,10727.988154478835,0
149,CASH_OUT,6965.589624270374,40765.60057774558,46935.181005048704,24486.852795115818,40701.1168665277,1
540,TRANSFER,23145.475786149873,10748.204207430088,52466.67137201307,13562.692027734265,13390.675182110786,1
488,DEBIT,3022.3432851441344,57198.14423586412,63638.9600525485,19760.311768033534,24672.49261677327,1
438,CASH_OUT,20236.54973636343,138752.6161671047,10446.98372211409,55321.81948222307,14603.110219493135,0
65,CASH_OUT,10335.028703464259,11904.391882153914,43814.8957932544,57592.137614112195,74324.33726815358,1
356,TRANSFER,205.5055461305025,14785.41788886803,39042.73934906808,56095.83172268902,178946.7793120497,1
533,TRANSFER,12896.444860150788,8067.659486039569,129435.79385383401,27281.271083052023,6151.65595933178,0
252,CASH_OUT,361.9923507002218,66727.17086250838,11900.0010646412,19442.685935965437,835.1483867431216,0
235,PAYMENT,59450.11135328798,26091.084932436093,2723.298538529711,11190.143274873528,8665.760442648972,0
227,CASH_OUT,20607.115497744864,3237.361219669517,47693.62042359078,100.99546625092769,31201.835411077598,1
525,PAYMENT,3528.874790761202,103952.07768039865,60648.23876244537,43379.454700998875,6688.547395487923,0
313,TRANSFER,2976.1286016081413,40785.168760880966,14982.878028683255,9730.310336074639,58400.11265982308,1
49,PAYMENT,4803.6283235843875,20105.608674082487,38067.53015788633,11999.9078689706,18388.37060180884,1
118,DEBIT,4403.158494028478,21078.426962419806,2762.189017578164,55637.37921507492,33004.1416432194,0
54,TRANSFER,4657.5318461402685,17142.210140731135,144899.88673043993,1609.9723650567362,21283.632361072196,1
650,CASH_OUT,3831.3119621694213,30392.546146676264,5240.228406530086,78774.89520790419,81775.07320445843,0
565,CASH_OUT,9705.711328264792,20552.15846687678,3148.2797540049055,40.88552093333431,1251.860159860969,0
44,TRANSFER,1794.4210286807277,39697.71549508332,2030.0670975175947,83989.72917428418,45736.287981348156,0
53,TRANSFER,18706.81206323026,74254.32529641189,25080.489284063682,18195.793405431887,36961.664516608835,1
586,DEBIT,16734.564836027694,56113.693976776856,4599.433992046904,3231.653208762359,36695.311024302406,0
558,TRANSFER,6471.86172500739,17439.370393040765,61430.09567192728,33640.590351047016,18704.608613303943,1
525,CASH_OUT,19154.8740647678,37617.37333730878,103112.53214764506,67859.54429921095,552.9784408151477,0
677,DEBIT,2838.827258255373,91668.51371145392,13563.044597274577,17291.49014482617,40905.78422475451,0
102,CASH_OUT,177.2155903968264,3532.188534789812,44592.383919698135,35267.1881659102,61909.790483664015,1
398,PAYMENT,9655.017878093862,4076.6261399828577,1946.7381785462017,116419.6841751322,3117.903298544604,0
138,TRANSFER,6123.221456882389,40615.69130375445,21990.60489092182,8260.782227868787,20394.887630847934,1
675,PAYMENT,8373.976377435876,50959.81433603683,15598.923304383097,51518.956009703936,6210.6548049483445,0
387,CASH_OUT,22960.009065842296,11875.628129486777,11680.784508429713,10496.81574165167,33040.56056328638,0
111,PAYMENT,35040.800884900666,68367.76742795548,46568.65006077498,16671.426269565873,53897.71079896239,0
614,PAYMENT,10063.60799407323,51960.13228479066,6278.584903743669,9928.790239358035,38455.61967150123,0
17,CASH_OUT,14441.590519250343,128385.68308520746,88704.04253299545,17718.353970585096,13398.479671824241,0
182,CASH_OUT,875.2980242578325,9253.518678085697,49191.076590765886,153.06076963567435,5267.924457816716,1
536,TRANSFER,1752.056369821252,69590.3293496451,55818.57031786692,10847.990689797887,55341.357328960075,1
541,PAYMENT,13212.739746717203,4367.467554818605,123240.56150257094,17679.514517577478,13700.3727037256,0
171,DEBIT,5645.173295669559,41654.08398566664,128419.28285840298,30009.756810342475,783.6008744665398,0
409,DEBIT,5905.2790539900225,40136.40051688944,36098.382809014445,30430.45525805887,29654.82429056461,0
740,CASH_OUT,3690.4786181875147,24582.617619611003,30777.716075560696,26296.64433743634,9914.156143923625,0
378,CASH_OUT,9348.529067179421,93078.35966718783,18384.401249875096,10403.089042162941,64405.16263716148,1
188,PAYMENT,2047.6969596226706,219.01119878073703,56577.31931500727,88353.63643845881,5411.531748675159,0
230,CASH_OUT,9859.524322823905,36717.14994494349,34768.918190915356,14925.922987284794,19970.19956403031,0
119,DEBIT,1909.1702074185264,12240.935336863251,121553.99613398842,7334.6142108639415,10215.254387255967,1
156,TRANSFER,659.5395942157048,68031.06154120695,12268.373214507952,24257.612332906476,40946.45475373045,1
687,TRANSFER,4010.1157288304744,2201.11729607772,16714.348218901767,41460.54589444571,27833.6928706176,0
465,PAYMENT,2628.468254941389,89057.20704057431,17096.83214279758,369.27056767777594,54787.67942086273,0
104,TRANSFER,21981.49752185508,91036.42032615493,73795.01191865992,9703.174435546594,21476.704525645233,0
604,CASH_OUT,565.2109753591564,89447.97336578318,4693.2653608435685,52285.28269484917,168.70102354419524,0
698,CASH_OUT,1943.2979909492776,8277.265024917555,27367.255883974405,21218.66674880366,8481.266017325706,0
502,CASH_OUT,7956.664155547192,49767.578808475104,25104.76104506284,15752.214698468071,247753.51833866612,1
693,CASH_OUT,6559.808663310543,723.5784519801376,3417.855333314842,80166.57198641148,18192.08494457169,0
682,PAYMENT,469.36502555599225,94181.43392382344,23804.30251288729,2813.9978293370987,33887.102294582444,0
699,TRANSFER,72.78854720575889,64182.41113420129,32412.04216338438,28679.8225050317,82360.55559288344,1
175,DEBIT,44285.26548207195,37874.01743511459,3029.4326950251766,12565.115747841048,725.820555481112,0
734,TRANSFER,10753.881694709651,65576.31077865812,32088.08506201376,2203.693785565993,37717.94638730916,1
674,CASH_OUT,4547.700609284917,4953.6879755420205,144000.11995882384,7214.20460139332,11907.243796606794,1
421,DEBIT,6356.941668160436,37608.33672814966,173662.2581321737,29660.457177710356,11461.118265323674,0
134,PAYMENT,3099.9601427809716,17214.490143151004,34137.13424684599,860.5327946896651,8914.518559240065,1
391,CASH_OUT,4229.27365258912,179896.14273007747,32571.282107545256,26912.943967427716,60552.69023917885,1
736,CASH_OUT,10470.957509156233,97286.79093095295,15128.267005422655,94292.47869597517,16335.38831729784,0
501,DEBIT,21439.740798368686,66076.98613573759,263177.725385326,47556.42019793169,2431.6247538752746,0
665,PAYMENT,2035.00278725573,135714.2060204582,14423.443945129737,12720.960917487238,3565.376795892324,0
33,DEBIT,18348.434287215274,21296.910805574076,27140.672469805988,4462.227791623836,5631.153332837167,0
55,PAYMENT,1296.0383503576181,115571.15112878117,132.22667647404074,18768.269296793867,80217.13213922767,0
519,CASH_OUT,2420.6165499196877,19669.77934303608,19332.113495516554,14974.34512541381,19517.530553785797,0
638,TRANSFER,378.83906649018184,65987.27803950185,3335.427164627382,106981.76454708746,86713.41101137984,0
12,CASH_OUT,1517.6736129700153,66669.33176893667,61285.211008937964,137761.8578005692,59531.242199415414,0
528,TRANSFER,24925.73712307635,926.0161891017351,37047.99550807632,15858.725289377646,63680.21260929936,1
720,TRANSFER,6151.4732106837855,22397.212675223134,38206.51859267824,4832.680326902181,11831.329907936632,1
555,PAYMENT,808.47715198382,981.1984556585602,15191.489693221,72442.24265340371,11077.952660652227,0
373,DEBIT,32120.699881786666,292014.78875615343,75907.75579876464,47329.788369589696,28739.759050427365,0
484,PAYMENT,21119.01163163464,6516.64063864503,147.4328925612783,21478.610897801685,18940.456789550768,0
647,CASH_OUT,14052.0207411337,39132.908929839155,18264.01309133127,13640.66787125844,24900.21660886446,0
228,DEBIT,27101.4427135102,78165.00092191211,48479.97524646947,17835.230704686248,1913.514375820897,0
623,TRANSFER,2486.272972138496,11236.215143500105,107330.6282222069,69647.28113716928,124635.72853774896,1
307,TRANSFER,18101.431768887243,33184.53258473466,12031.989931477145,6123.8932201286025,2097.522769757785,0
